940,EDward Gaming,LPL
941,Oh My God,LPL
942,EDward Gaming,LPL
943,Vici Gaming,LPL
944,Saint Gaming,LPL
945,Vici Gaming,LPL
946,Team WE,LPL
947,Snake Esports,LPL
948,Team WE,LPL
949,LGD Gaming,LPL
950,Game Talents,LPL
951,I May,LPL
952,Saint Gaming,LPL
953,Royal Never Give Up,LPL
954,Invictus Gaming,LPL
955,Vici Gaming,LPL
956,Newbee,LPL
957,Snake Esports,LPL
958,LGD Gaming,LPL
959,Game Talents,LPL
960,Team WE,LPL
961,Game Talents,LPL
962,Invictus Gaming,LPL
963,Oh My God,LPL
964,Invictus Gaming,LPL
965,EDward Gaming,LPL
966,Royal Never Give Up,LPL
967,EDward Gaming,LPL
968,LGD Gaming,LPL
969,Oh My God,LPL
970,LGD Gaming,LPL
971,I May,LPL
972,Royal Never Give Up,LPL
973,Vici Gaming,LPL
974,Team WE,LPL
975,Game Talents,LPL
976,EDward Gaming,LPL
977,Newbee,LPL
978,Saint Gaming,LPL
979,Newbee,LPL
980,Invictus Gaming,LPL
981,Snake Esports,LPL
982,Oh My God,LPL
983,Vici Gaming,LPL
984,LGD Gaming,LPL
985,Royal Never Give Up,LPL
986,EDward Gaming,LPL
987,Invictus Gaming,LPL
988,EDward Gaming,LPL
989,Saint Gaming,LPL
990,Snake Esports,LPL
991,Team WE,LPL
992,LGD Gaming,LPL
993,Snake Esports,LPL
994,Team WE,LPL
995,Newbee,LPL
996,Game Talents,LPL
997,Invictus Gaming,LPL
998,Saint Gaming,LPL
999,EDward Gaming,LPL
1000,Vici Gaming,LPL
1001,I May,LPL
1002,Vici Gaming,LPL
1003,Oh My God,LPL
1004,Royal Never Give Up,LPL
1005,Invictus Gaming,LPL
1006,Saint Gaming,LPL
1007,Invictus Gaming,LPL
1008,Game Talents,LPL
1009,Newbee,LPL
1010,Team WE,LPL
1011,I May,LPL
1012,Team WE,LPL
1013,LGD Gaming,LPL
1014,Vici Gaming,LPL
1015,Oh My God,LPL
1016,Team WE,LPL
1017,Vici Gaming,LPL
1018,Royal Never Give Up,LPL
1019,I May,LPL
1020,LGD Gaming,LPL
1021,Newbee,LPL
1022,Invictus Gaming,LPL
1023,Newbee,LPL
1024,Saint Gaming,LPL
1025,Game Talents,LPL
1026,Snake Esports,LPL
1027,EDward Gaming,LPL
1028,I May,LPL
1029,Oh My God,LPL
1030,Royal Never Give Up,LPL
1031,Team WE,LPL
1032,Royal Never Give Up,LPL
1033,Snake Esports,LPL
1034,Game Talents,LPL
1035,Snake Esports,LPL
1036,EDward Gaming,LPL
1037,Newbee,LPL
1038,EDward Gaming,LPL
1039,Jin Air Green Wings,LCK
1040,Longzhu Gaming,LCK
1041,Jin Air Green Wings,LCK
1042,KT Rolster,LCK
1043,Kongdoo Monster,LCK
1044,KT Rolster,LCK
1045,SBENU Sonicboom,LCK
1046,SK Telecom T1,LCK
1047,CJ Entus,LCK
1048,Afreeca Freecs,LCK
1049,Kongdoo Monster,LCK
1050,Samsung Galaxy,LCK
1051,Kongdoo Monster,LCK
1052,Jin Air Green Wings,LCK
1053,ROX Tigers,LCK
1054,SK Telecom T1,LCK
1055,KT Rolster,LCK
1056,Afreeca Freecs,LCK
1057,Longzhu Gaming,LCK
1058,Afreeca Freecs,LCK
1059,Afreeca Freecs,LCK
1060,ROX Tigers,LCK
1061,SK Telecom T1,LCK
1062,Samsung Galaxy,LCK
1063,SK Telecom T1,LCK
1064,KT Rolster,LCK
1065,CJ Entus,LCK
1066,Longzhu Gaming,LCK
1067,SBENU Sonicboom,LCK
1068,SK Telecom T1,LCK
1069,Kongdoo Monster,LCK
1070,Afreeca Freecs,LCK
